times;values
1364898352;0.29552021
1364898353;0.38941834
1364898354;0.47942554
1364898355;0.56464247
1364898356;0.64421769
1364898357;0.71735609
1364898358;0.78332691
1364898359;0.00000000
1364898360;0.09983342
1364898361;0.19866933
1364898362;0.29552021
1364898363;0.38941834
1364898364;0.47942554
1364898365;0.56464247
1364898366;0.64421769
1364898367;0.71735609
1364898368;0.78332691
1364898369;0.00000000
1364898370;0.09983342
1364898371;0.19866933
1364898372;0.29552021
1364898373;0.38941834
1364898374;0.47942554
1364898375;0.56464247
1364898376;0.64421769
1364898377;0.71735609
1364898378;0.78332691
1364898379;0.00000000
1364898380;0.09983342
1364898381;0.19866933
1364898382;0.29552021
1364898383;0.38941834
1364898384;0.47942554
1364898385;0.56464247
1364898386;0.64421769
1364898387;0.71735609
1364898388;0.78332691
1364898389;0.00000000
1364898390;0.09983342
1364898391;0.19866933
1364898392;0.29552021
1364898393;0.38941834
1364898394;0.47942554
1364898395;0.56464247
1364898396;0.64421769
1364898397;0.71735609
1364898398;0.78332691
1364898399;0.00000000
1364898400;0.09983342
1364898401;0.19866933
1364898402;0.29552021
1364898403;0.38941834
1364898404;0.47942554
1364898405;0.56464247
1364898406;0.64421769
1364898407;0.71735609
1364898408;0.78332691
1364898409;0.00000000
1364898410;0.09983342
1364898411;0.19866933
1364898412;0.29552021
1364898413;0.38941834
1364898414;0.47942554
1364898415;0.56464247
1364898416;0.64421769
1364898417;0.71735609
1364898418;0.78332691
1364898419;0.00000000
1364898420;0.09983342
1364898421;0.19866933
1364898422;0.29552021
1364898423;0.38941834
1364898424;0.47942554
1364898425;0.56464247
1364898426;0.64421769
1364898427;0.71735609
1364898428;0.78332691
1364898429;0.00000000
1364898430;0.09983342
1364898431;0.19866933
1364898432;0.29552021
1364898433;0.38941834
1364898434;0.47942554
1364898435;0.56464247
1364898436;0.64421769
1364898437;0.71735609
1364898438;0.78332691
1364898439;0.00000000
1364898440;0.09983342
1364898441;0.19866933
1364898442;0.29552021
1364898443;0.38941834
1364898444;0.47942554
1364898445;0.56464247
1364898446;0.64421769
1364898447;0.71735609
1364898448;0.78332691
1364898449;0.00000000
1364898450;0.09983342
1364898451;0.19866933
1364898452;0.29552021
1364898453;0.38941834
1364898454;0.47942554
1364898455;0.56464247
1364898456;0.64421769
1364898457;0.71735609
1364898458;0.78332691
1364898459;0.00000000
1364898460;0.09983342
1364898461;0.19866933
1364898462;0.29552021
1364898463;0.38941834
1364898464;0.47942554
1364898465;0.56464247
1364898466;0.64421769
1364898467;0.71735609
1364898468;0.78332691
1364898469;0.00000000
1364898470;0.09983342
1364898471;0.19866933
1364898472;0.29552021
1364898473;0.38941834
1364898474;0.47942554
1364898475;0.56464247
1364898476;0.64421769
1364898477;0.71735609
1364898478;0.78332691
1364898479;0.00000000
1364898480;0.09983342
1364898481;0.19866933
1364898482;0.29552021
1364898483;0.38941834
1364898484;0.47942554
1364898485;0.56464247
1364898486;0.64421769
1364898487;0.71735609
1364898488;0.78332691
1364898489;0.00000000
1364898490;0.09983342
1364898491;0.19866933
1364898492;0.29552021
1364898493;0.38941834
1364898494;0.47942554
1364898495;0.56464247
1364898496;0.64421769
1364898497;0.71735609
1364898498;0.78332691
1364898499;0.00000000
1364898500;0.09983342
1364898501;0.19866933
1364898502;0.29552021
1364898503;0.38941834
1364898504;0.47942554
1364898505;0.56464247
1364898506;0.64421769
1364898507;0.71735609
1364898508;0.78332691
1364898509;0.00000000
1364898510;0.09983342
1364898511;0.19866933
1364898512;0.29552021
1364898513;0.38941834
1364898514;0.47942554
1364898515;0.56464247
1364898516;0.64421769
1364898517;0.71735609
1364898518;0.78332691
1364898519;0.00000000
1364898520;0.09983342
1364898521;0.19866933
1364898522;0.29552021
1364898523;0.38941834
1364898524;0.47942554
1364898525;0.56464247
1364898526;0.64421769
1364898527;0.71735609
1364898528;0.78332691
1364898529;0.00000000
1364898530;0.09983342
1364898531;0.19866933
1364898532;0.29552021
1364898533;0.38941834
1364898534;0.47942554
1364898535;0.56464247
1364898536;0.64421769
1364898537;0.71735609
1364898538;0.78332691
1364898539;0.00000000
1364898540;0.09983342
1364898541;0.19866933
1364898542;0.29552021
1364898543;0.38941834
1364898544;0.47942554
1364898545;0.56464247
1364898546;0.64421769
1364898547;0.71735609
1364898548;0.78332691
1364898549;0.00000000
1364898550;0.09983342
1364898551;0.19866933
1364898552;0.29552021
1364898553;0.38941834
1364898554;0.47942554
1364898555;0.56464247
1364898556;0.64421769
1364898557;0.71735609
1364898558;0.78332691
1364898559;0.00000000
1364898560;0.09983342
1364898561;0.19866933
1364898562;0.29552021
1364898563;0.38941834
1364898564;0.47942554
1364898565;0.56464247
1364898566;0.64421769
1364898567;0.71735609
1364898568;0.78332691
1364898569;0.00000000
1364898570;0.09983342
1364898571;0.19866933
1364898572;0.29552021
1364898573;0.38941834
1364898574;0.47942554
1364898575;0.56464247
1364898576;0.64421769
1364898577;0.71735609
1364898578;0.78332691
1364898579;0.00000000
1364898580;0.09983342
1364898581;0.19866933
1364898582;0.29552021
1364898583;0.38941834
1364898584;0.47942554
1364898585;0.56464247
1364898586;0.64421769
1364898587;0.71735609
1364898588;0.78332691
1364898589;0.00000000
1364898590;0.09983342
1364898591;0.19866933
1364898592;0.29552021
1364898593;0.38941834
1364898594;0.47942554
1364898595;0.56464247
1364898596;0.64421769
1364898597;0.71735609
1364898598;0.78332691
1364898599;0.00000000
1364898600;0.09983342
1364898601;0.19866933
1364898602;0.29552021
1364898603;0.38941834
1364898604;0.47942554
1364898605;0.56464247
1364898606;0.64421769
1364898607;0.71735609
1364898608;0.78332691
1364898609;0.00000000
1364898610;0.09983342
1364898611;0.19866933
1364898612;0.29552021
1364898613;0.38941834
1364898614;0.47942554
1364898615;0.56464247
1364898616;0.64421769
1364898617;0.71735609
1364898618;0.78332691
1364898619;0.00000000
1364898620;0.09983342
1364898621;0.19866933
1364898622;0.29552021
1364898623;0.38941834
1364898624;0.47942554
1364898625;0.56464247
1364898626;0.64421769
1364898627;0.71735609
1364898628;0.78332691
1364898629;0.00000000
1364898630;0.09983342
1364898631;0.19866933
1364898632;0.29552021
1364898633;0.38941834
1364898634;0.47942554
1364898635;0.56464247
1364898636;0.64421769
1364898637;0.71735609
1364898638;0.78332691
1364898639;0.00000000
1364898640;0.09983342
1364898641;0.19866933
1364898642;0.29552021
1364898643;0.38941834
1364898644;0.47942554
1364898645;0.56464247
1364898646;0.64421769
1364898647;0.71735609
1364898648;0.78332691
1364898649;0.00000000
1364898650;0.09983342
1364898651;0.19866933
1364898652;0.29552021
1364898653;0.38941834
1364898654;0.47942554
1364898655;0.56464247
1364898656;0.64421769
1364898657;0.71735609
1364898658;0.78332691
1364898659;0.00000000
1364898660;0.09983342
1364898661;0.19866933
1364898662;0.29552021
1364898663;0.38941834
1364898664;0.47942554
1364898665;0.56464247
1364898666;0.64421769
1364898667;0.71735609
1364898668;0.78332691
1364898669;0.00000000
1364898670;0.09983342
1364898671;0.19866933
1364898672;0.29552021
1364898673;0.38941834
1364898674;0.47942554
1364898675;0.56464247
1364898676;0.64421769
1364898677;0.71735609
1364898678;0.78332691
1364898679;0.00000000
1364898680;0.09983342
1364898681;0.19866933
1364898682;0.29552021
1364898683;0.38941834
1364898684;0.47942554
1364898685;0.56464247
1364898686;0.64421769
1364898687;0.71735609
1364898688;0.78332691
1364898689;0.00000000
1364898690;0.09983342
1364898691;0.19866933
1364898692;0.29552021
1364898693;0.38941834
1364898694;0.47942554
1364898695;0.56464247
1364898696;0.64421769
1364898697;0.71735609
1364898698;0.78332691
1364898699;0.00000000
1364898700;0.09983342
1364898701;0.19866933
1364898702;0.29552021
1364898703;0.38941834
1364898704;0.47942554
1364898705;0.56464247
1364898706;0.64421769
1364898707;0.71735609
1364898708;0.78332691
1364898709;0.00000000
1364898710;0.09983342
1364898711;0.19866933
1364898712;0.29552021
1364898713;0.38941834
1364898714;0.47942554
1364898715;0.56464247
1364898716;0.64421769
1364898717;0.71735609
1364898718;0.78332691
1364898719;0.00000000
1364898720;0.09983342
1364898721;0.19866933
1364898722;0.29552021
1364898723;0.38941834
1364898724;0.47942554
1364898725;0.56464247
1364898726;0.64421769
1364898727;0.71735609
1364898728;0.78332691
1364898729;0.00000000
1364898730;0.09983342
1364898731;0.19866933
1364898732;0.29552021
1364898733;0.38941834
1364898734;0.47942554
1364898735;0.56464247
1364898736;0.64421769
1364898737;0.71735609
1364898738;0.78332691
1364898739;0.00000000
1364898740;0.09983342
1364898741;0.19866933
1364898742;0.29552021
1364898743;0.38941834
1364898744;0.47942554
1364898745;0.56464247
1364898746;0.64421769
1364898747;0.71735609
1364898748;0.78332691
1364898749;0.00000000
1364898750;0.09983342
1364898751;0.19866933
1364898752;0.29552021
1364898753;0.38941834
1364898754;0.47942554
1364898755;0.56464247
1364898756;0.64421769
1364898757;0.71735609
1364898758;0.78332691
1364898759;0.00000000
1364898760;0.09983342
1364898761;0.19866933
1364898762;0.29552021
1364898763;0.38941834
1364898764;0.47942554
1364898765;0.56464247
1364898766;0.64421769
1364898767;0.71735609
1364898768;0.78332691
1364898769;0.00000000
1364898770;0.09983342
1364898771;0.19866933
1364898772;0.29552021
1364898773;0.38941834
1364898774;0.47942554
1364898775;0.56464247
1364898776;0.64421769
1364898777;0.71735609
1364898778;0.78332691
1364898779;0.00000000
1364898780;0.09983342
1364898781;0.19866933
1364898782;0.29552021
1364898783;0.38941834
1364898784;0.47942554
1364898785;0.56464247
1364898786;0.64421769
1364898787;0.71735609
1364898788;0.78332691
1364898789;0.00000000
1364898790;0.09983342
1364898791;0.19866933
1364898792;0.29552021
1364898793;0.38941834
1364898794;0.47942554
1364898795;0.56464247
1364898796;0.64421769
1364898797;0.71735609
1364898798;0.78332691
1364898799;0.00000000
1364898800;0.09983342
1364898801;0.19866933
1364898802;0.29552021
1364898803;0.38941834
1364898804;0.47942554
1364898805;0.56464247
1364898806;0.64421769
1364898807;0.71735609
1364898808;0.78332691
1364898809;0.00000000
1364898810;0.09983342
1364898811;0.19866933
1364898812;0.29552021
1364898813;0.38941834
1364898814;0.47942554
1364898815;0.56464247
1364898816;0.64421769
1364898817;0.71735609
1364898818;0.78332691
1364898819;0.00000000
1364898820;0.09983342
1364898821;0.19866933
1364898822;0.29552021
1364898823;0.38941834
1364898824;0.47942554
1364898825;0.56464247
1364898826;0.64421769
1364898827;0.71735609
1364898828;0.78332691
1364898829;0.00000000
1364898830;0.09983342
1364898831;0.19866933
1364898832;0.29552021
1364898833;0.38941834
1364898834;0.47942554
1364898835;0.56464247
1364898836;0.64421769
1364898837;0.71735609
1364898838;0.78332691
1364898839;0.00000000
1364898840;0.09983342
1364898841;0.19866933
1364898842;0.29552021
1364898843;0.38941834
1364898844;0.47942554
1364898845;0.56464247
1364898846;0.64421769
1364898847;0.71735609
1364898848;0.78332691
1364898849;0.00000000
1364898850;0.09983342
1364898851;0.19866933
1364898852;0.29552021
1364898853;0.38941834
1364898854;0.47942554
1364898855;0.56464247
1364898856;0.64421769
1364898857;0.71735609
1364898858;0.78332691
1364898859;0.00000000
1364898860;0.09983342
1364898861;0.19866933
1364898862;0.29552021
1364898863;0.38941834
1364898864;0.47942554
1364898865;0.56464247
1364898866;0.64421769
1364898867;0.71735609
1364898868;0.78332691
1364898869;0.00000000
1364898870;0.09983342
1364898871;0.19866933
1364898872;0.29552021
1364898873;0.38941834
1364898874;0.47942554
1364898875;0.56464247
1364898876;0.64421769
1364898877;0.71735609
1364898878;0.78332691
1364898879;0.00000000
1364898880;0.09983342
1364898881;0.19866933
1364898882;0.29552021
1364898883;0.38941834
1364898884;0.47942554
1364898885;0.56464247
1364898886;0.64421769
1364898887;0.71735609
1364898888;0.78332691
1364898889;0.00000000
1364898890;0.09983342
1364898891;0.19866933
1364898892;0.29552021
1364898893;0.38941834
1364898894;0.47942554
1364898895;0.56464247
1364898896;0.64421769
1364898897;0.71735609
1364898898;0.78332691
1364898899;0.00000000
1364898900;0.09983342
1364898901;0.19866933
1364898902;0.29552021
1364898903;0.38941834
1364898904;0.47942554
1364898905;0.56464247
1364898906;0.64421769
1364898907;0.71735609
1364898908;0.78332691
1364898909;0.00000000
1364898910;0.09983342
1364898911;0.19866933
1364898912;0.29552021
1364898913;0.38941834
1364898914;0.47942554
1364898915;0.56464247
1364898916;0.64421769
1364898917;0.71735609
1364898918;0.78332691
1364898919;0.00000000
1364898920;0.09983342
1364898921;0.19866933
1364898922;0.29552021
1364898923;0.38941834
1364898924;0.47942554
1364898925;0.56464247
1364898926;0.64421769
1364898927;0.71735609
1364898928;0.78332691
1364898929;0.00000000
1364898930;0.09983342
1364898931;0.19866933
1364898932;0.29552021
1364898933;0.38941834
1364898934;0.47942554
1364898935;0.56464247
1364898936;0.64421769
1364898937;0.71735609
1364898938;0.78332691
1364898939;0.00000000
1364898940;0.09983342
1364898941;0.19866933
1364898942;0.29552021
1364898943;0.38941834
1364898944;0.47942554
1364898945;0.56464247
1364898946;0.64421769
1364898947;0.71735609
1364898948;0.78332691
1364898949;0.00000000
1364898950;0.09983342
1364898951;0.19866933
1364898952;0.29552021
1364898953;0.38941834
1364898954;0.47942554
1364898955;0.56464247
1364898956;0.64421769
1364898957;0.71735609
1364898958;0.78332691
1364898959;0.00000000
1364898960;0.09983342
1364898961;0.19866933
1364898962;0.29552021
1364898963;0.38941834
1364898964;0.47942554
1364898965;0.56464247
1364898966;0.64421769
1364898967;0.71735609
1364898968;0.78332691
1364898969;0.00000000
1364898970;0.09983342
1364898971;0.19866933
1364898972;0.29552021
1364898973;0.38941834
1364898974;0.47942554
1364898975;0.56464247
1364898976;0.64421769
1364898977;0.71735609
1364898978;0.78332691
1364898979;0.00000000
1364898980;0.09983342
1364898981;0.19866933
1364898982;0.29552021
1364898983;0.38941834
1364898984;0.47942554
1364898985;0.56464247
1364898986;0.64421769
1364898987;0.71735609
1364898988;0.78332691
1364898989;0.00000000
1364898990;0.09983342
1364898991;0.19866933
1364898992;0.29552021
1364898993;0.38941834
1364898994;0.47942554
1364898995;0.56464247
1364898996;0.64421769
1364898997;0.71735609
1364898998;0.78332691
1364898999;0.00000000
1364899000;0.09983342
1364899001;0.19866933
1364899002;0.29552021
1364899003;0.38941834
1364899004;0.47942554
1364899005;0.56464247
1364899006;0.64421769
1364899007;0.71735609
1364899008;0.78332691
1364899009;0.00000000
1364899010;0.09983342
1364899011;0.19866933
1364899012;0.29552021
1364899013;0.38941834
1364899014;0.47942554
1364899015;0.56464247
1364899016;0.64421769
1364899017;0.71735609
1364899018;0.78332691
1364899019;0.00000000
1364899020;0.09983342
1364899021;0.19866933
1364899022;0.29552021
1364899023;0.38941834
1364899024;0.47942554
1364899025;0.56464247
1364899026;0.64421769
1364899027;0.71735609
1364899028;0.78332691
1364899029;0.00000000
1364899030;0.09983342
1364899031;0.19866933
1364899032;0.29552021
1364899033;0.38941834
1364899034;0.47942554
1364899035;0.56464247
1364899036;0.64421769
1364899037;0.71735609
1364899038;0.78332691
1364899039;0.00000000
1364899040;0.09983342
1364899041;0.19866933
1364899042;0.29552021
1364899043;0.38941834
1364899044;0.47942554
1364899045;0.56464247
1364899046;0.64421769
1364899047;0.71735609
1364899048;0.78332691
1364899049;0.00000000
1364899050;0.09983342
1364899051;0.19866933
1364899052;0.29552021
1364899053;0.38941834
1364899054;0.47942554
1364899055;0.56464247
1364899056;0.64421769
1364899057;0.71735609
1364899058;0.78332691
1364899059;0.00000000
1364899060;0.09983342
1364899061;0.19866933
1364899062;0.29552021
1364899063;0.38941834
1364899064;0.47942554
1364899065;0.56464247
1364899066;0.64421769
1364899067;0.71735609
1364899068;0.78332691
1364899069;0.00000000
1364899070;0.09983342
1364899071;0.19866933
1364899072;0.29552021
1364899073;0.38941834
1364899074;0.47942554
1364899075;0.56464247
1364899076;0.64421769
1364899077;0.71735609
1364899078;0.78332691
1364899079;0.00000000
1364899080;0.09983342
1364899081;0.19866933
1364899082;0.29552021
1364899083;0.38941834
1364899084;0.47942554
1364899085;0.56464247
1364899086;0.64421769
1364899087;0.71735609
1364899088;0.78332691
1364899089;0.00000000
1364899090;0.09983342
1364899091;0.19866933
1364899092;0.29552021
1364899093;0.38941834
1364899094;0.47942554
1364899095;0.56464247
1364899096;0.64421769
1364899097;0.71735609
1364899098;0.78332691
1364899099;0.00000000
1364899100;0.09983342
1364899101;0.19866933
1364899102;0.29552021
1364899103;0.38941834
1364899104;0.47942554
1364899105;0.56464247
1364899106;0.64421769
1364899107;0.71735609
1364899108;0.78332691
1364899109;0.00000000
1364899110;0.09983342
1364899111;0.19866933
1364899112;0.29552021
1364899113;0.38941834
1364899114;0.47942554
1364899115;0.56464247
1364899116;0.64421769
1364899117;0.71735609
1364899118;0.78332691
1364899119;0.00000000
1364899120;0.09983342
1364899121;0.19866933
1364899122;0.29552021
1364899123;0.38941834
1364899124;0.47942554
